"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_il_6m","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m"
31467636,34060840,18675,18675,18675," 36 months",17.57,671.13,NA,"n/a","RENT",52000,"Verified","Oct-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=31467636",NA,"credit_card","Credit card refinancing","958xx","CA",18.46,0,"Jun-2003",2,42,NA,14,0,13810,46.2,27,"w",12542.97,12542.97,9377.59,9377.59,6132.03,3245.56,0,0,0,"Jan-2016",671.13,"Feb-2016","Jan-2016",0,42,1,"INDIVIDUAL",NA,NA,NA,0,0,36951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29900,NA,NA,NA
1274107,1517184,9500,9500,9500," 36 months",9.76,305.47,"the henson company,inc","3 years","RENT",55000,"Source Verified","May-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1274107",NA,"debt_consolidation","Debt Consolidation","984xx","WA",23.67,0,"Mar-2001",0,NA,NA,7,0,5612,46.4,15,"f",0,0,10065.59,10065.59,9500,565.59,0,0,0,"Jan-2013",7935.63,NA,"Jan-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46406516,49544239,10000,10000,10000," 60 months",9.99,212.43,"Surgical asst.  office manager","10+ years","MORTGAGE",50000,"Not Verified","Apr-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=46406516",NA,"home_improvement","Home improvement","327xx","FL",18.27,7,"Dec-1987",0,4,NA,14,0,19225,75.4,32,"w",8935.94,8935.94,1688.34,1688.34,1064.06,624.28,0,0,0,"Dec-2015",212.43,"Feb-2016","Jan-2016",0,21,1,"INDIVIDUAL",NA,NA,NA,0,0,270536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25500,NA,NA,NA
10079379,11931003,12350,12350,12325," 36 months",12.85,415.23,"Accounting Assistant","2 years","MORTGAGE",27500,"Not Verified","Jan-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=10079379","  Borrower added on 01/30/14 > Paying off high interest credit cards, and being to make just one payment will be so nice. Thank you Lending Club. I will highly recommend to family and friends.<br>","debt_consolidation","Debt consolidation","989xx","WA",28.08,0,"Jan-2001",1,64,NA,28,0,7120,28.1,44,"f",5014.08,5003.93,9550.29,9530.96,7335.92,2214.37,0,0,0,"Jan-2016",415.23,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,622,22624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25300,NA,NA,NA
59152166,63039952,20000,20000,20000," 36 months",7.26,619.93,"managerial","10+ years","MORTGAGE",140000,"Not Verified","Sep-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=59152166",NA,"debt_consolidation","Debt consolidation","112xx","NY",10.89,2,"Jan-1979",1,10,67,16,1,13914,33.8,23,"w",17986.1,17986.1,2471.65,2471.65,2013.9,457.75,0,0,0,"Jan-2016",619.93,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,21988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41200,NA,NA,NA
39752302,42576139,21000,21000,21000," 60 months",12.99,477.71,"OWNER","10+ years","MORTGAGE",125000,"Not Verified","Jan-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=39752302",NA,"debt_consolidation","Debt consolidation","217xx","MD",11.2,0,"Aug-1984",0,47,NA,6,0,41408,71,16,"w",18091.74,18091.74,5224.5,5224.5,2908.26,2316.24,0,0,0,"Dec-2015",477.71,"Feb-2016","Jan-2016",0,47,1,"INDIVIDUAL",NA,NA,NA,0,0,386029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58300,NA,NA,NA
65782684,70415429,11000,11000,10900," 60 months",12.59,247.99,"Key Accounts Manager","10+ years","MORTGAGE",70000,"Not Verified","Nov-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=65782684",NA,"credit_card","Credit card refinancing","195xx","PA",20.68,1,"Aug-1997",0,21,NA,14,0,5410,35.1,33,"f",10867.42,10768.62,240.3,238.12,132.58,107.72,0,0,0,"Dec-2015",247.99,"Feb-2016","Jan-2016",0,69,1,"INDIVIDUAL",NA,NA,NA,0,0,318325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15400,NA,NA,NA
1444081,1696484,12000,12000,12000," 36 months",14.33,412.06,"Lamb Chevrolet Inc","9 years","RENT",125000,"Not Verified","Aug-2012","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1444081","  Borrower added on 07/25/12 > Looking to payoff a few credit cards to improve credit score in order begin looking for our families new home!<br><br>  Borrower added on 07/26/12 > Looking to payoff some Credit Cards in order to improve my credit score and have a little left over to start looking for my families new home!<br>","debt_consolidation","Debt consolidation","863xx","AZ",15.79,0,"Jan-1998",2,30,NA,12,0,3183,21.8,24,"f",0,0,2667.72,2667.72,1374.18,682.97,0,610.57,6.04,"Jan-2013",412.06,NA,"Jun-2013",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10734910,12627051,28000,28000,28000," 60 months",16.24,684.49,"Mortgage loan officer","8 years","MORTGAGE",125000,"Source Verified","Jan-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=10734910",NA,"credit_card","Credit card refinancing","604xx","IL",27.47,0,"Apr-1994",1,NA,NA,23,0,173779,84,38,"w",19819.81,19819.81,15743.27,15743.27,8180.19,7563.08,0,0,0,"Jan-2016",684.49,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,563610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205730,NA,NA,NA
46653999,49801835,13800,13800,13800," 36 months",13.99,471.59,"shipping clerk","10+ years","RENT",33000,"Source Verified","May-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=46653999",NA,"debt_consolidation","Debt consolidation","352xx","AL",33.78,0,"Sep-2002",0,36,77,14,1,13313,67.2,30,"w",11210.54,11210.54,3751.27,3751.27,2589.46,1161.81,0,0,0,"Jan-2016",471.59,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,347,25426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19800,NA,NA,NA
61488699,65607423,14000,14000,14000," 60 months",18.55,359.72,"Director Secretary in Engineering","1 year","MORTGAGE",28000,"Source Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=61488699",NA,"debt_consolidation","Debt consolidation","782xx","TX",33.9,0,"Mar-2004",0,NA,NA,9,0,27982,79.5,22,"w",13563.42,13563.42,1007.01,1007.01,436.58,570.43,0,0,0,"Dec-2015",359.72,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,27982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35200,NA,NA,NA
62136514,66333265,15000,15000,15000," 36 months",5.32,451.73,"POSTMASTER","10+ years","MORTGAGE",88300,"Not Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=62136514",NA,"debt_consolidation","Debt consolidation","705xx","LA",19.9,0,"Oct-2000",0,NA,NA,10,0,15915,80.9,18,"w",14227.83,14227.83,894.59,894.59,772.17,122.42,0,0,0,"Jan-2016",451.73,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,222546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22600,NA,NA,NA
207910,183496,2225,2225,1225," 36 months",7.43,69.14,NA,"< 1 year","MORTGAGE",120000,"Not Verified","Jan-2008","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=207910","Instead of taking out a home equity loan to pay off my car I would like to use LendingClub to pay off this car. I have loaned money on LendingClub and now I would like to be a borrower. My personal experience with LendingClub as a lender has been great, and as a borrower I look forward to the same. Love how this sytem works! Thank you.","car","Need to refinance my car","327xx","FL",7.67,0,"Jul-1991",1,0,0,9,0,21521,29.5,20,"f",0,0,2507.50343734,1378.81,1628.1,226.75,0,652.653437343,231.31,"Feb-2010",69.14,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892795,1109770,3000,3000,2750," 36 months",10.65,97.72,"Baptist Health of South Florida","9 years","MORTGAGE",67000,"Source Verified","Sep-2011","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=892795",NA,"wedding","Wedding","333xx","FL",20.6,0,"Jun-2000",0,56,NA,19,0,15980,38.2,32,"f",0,0,3478.59,3188.59,3000,478.59,0,0,0,"Jan-2014",946.79,NA,"Jul-2014",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12985974,15018159,19650,19650,19650," 60 months",21.99,542.6,"correctional officer","10+ years","OWN",82000,"Source Verified","Mar-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=12985974","  Borrower added on 03/14/14 > the tax man wants more<br><br>  Borrower added on 03/14/14 > the tax man wants more<br>","credit_card","Credit card refinancing","170xx","PA",17.85,1,"Feb-2003",3,11,NA,16,0,11025,35.9,32,"w",14758.93,14758.93,11937.2,11937.2,4891.07,7046.13,0,0,0,"Jan-2016",542.6,"Feb-2016","Jan-2016",0,11,1,"INDIVIDUAL",NA,NA,NA,0,0,26146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30700,NA,NA,NA
21100622,23383288,2100,2100,2100," 36 months",13.35,71.12,"Operator","< 1 year","RENT",70000,"Not Verified","Jul-2014","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=21100622",NA,"debt_consolidation","Debt consolidation","800xx","CO",12.41,1,"Aug-2007",1,9,NA,10,0,2461,97.8,12,"f",0,0,427.41,427.41,96.05,46.19,0,285.17,2.851699999,"Sep-2014",71.12,NA,"Feb-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,34379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,NA,NA,NA
7090557,8752545,8000,8000,8000," 36 months",13.68,272.18,"Metal Technologies","1 year","MORTGAGE",38000,"Source Verified","Sep-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=7090557",NA,"home_improvement","Loan","468xx","IN",28.86,0,"Nov-2004",1,43,NA,22,0,9294,44.3,26,"w",0,0,8180.34,8180.34,8000,180.34,0,0,0,"Nov-2013",7908.16,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,193,171410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21000,NA,NA,NA
11034583,12956733,8000,8000,8000," 36 months",14.47,275.26,"automaker","10+ years","RENT",60000,"Source Verified","Jan-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=11034583","  Borrower added on 01/28/14 > My loan is for credit card consolidation and braces for my daughter the rest will be for a float.<br>","debt_consolidation","Debt consolidation","481xx","MI",9.8,0,"Nov-1997",2,NA,57,7,1,7446,63,27,"f",3293.35,3293.35,6330.98,6330.98,4706.65,1624.33,0,0,0,"Jan-2016",275.26,"Jan-2016","Jan-2016",0,52,1,"INDIVIDUAL",NA,NA,NA,0,0,12737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11900,NA,NA,NA
11936755,13928904,10800,10800,10800," 60 months",22.45,301.06,"Senior Manager II","10+ years","RENT",57000,"Verified","Feb-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=11936755",NA,"home_improvement","Home improvement","282xx","NC",20.97,0,"Nov-1997",2,36,NA,9,0,6154,73.3,15,"f",8135.45,8135.45,6623.32,6623.32,2664.55,3958.77,0,0,0,"Dec-2015",301.06,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,45426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8400,NA,NA,NA
1217841,1458652,6000,6000,6000," 36 months",13.67,204.11,"Best Buy","7 years","RENT",30000,"Not Verified","Apr-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1217841",NA,"debt_consolidation","debt_consolidation","940xx","CA",18.6,0,"Feb-2005",0,NA,NA,7,0,11202,97.4,10,"f",0,0,7347.32188737,7347.32,6000,1347.32,0,0,0,"Apr-2015",205.23,NA,"Apr-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10565314,12447406,28000,28000,28000," 36 months",7.9,876.13,"Division Manager","< 1 year","RENT",175000,"Source Verified","Jan-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=10565314",NA,"credit_card","Credit card refinancing","921xx","CA",25.27,0,"Feb-1986",1,NA,NA,8,0,60820,86.1,19,"w",10077.05,10077.05,21027.12,21027.12,17922.95,3104.17,0,0,0,"Jan-2016",876.13,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,167497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78300,NA,NA,NA
2905129,3537346,7425,7425,7425," 36 months",15.31,258.52,"Loc performance","2 years","OWN",60000,"Verified","Jan-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=2905129","  Borrower added on 12/31/12 > Not sure what you are seeing, but the only large credit I have is a home equity loan that I had taken out I believe in 2006. Any other small credit I have is to help maintain good credit status.<br>","home_improvement","home inprovement","481xx","MI",9.98,0,"Jul-1981",3,78,46,12,1,5232,80.5,42,"w",0,0,8122.88,8122.88,7425,697.88,0,0,0,"Sep-2013",6314.66,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,64873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,NA,NA,NA
62125386,66322105,15000,15000,15000," 36 months",9.17,478.19,"Real Estate Accounting Manager","3 years","MORTGAGE",73000,"Not Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=62125386",NA,"credit_card","Credit card refinancing","553xx","MN",11.06,0,"Jan-2005",0,NA,NA,18,0,15458,83.1,45,"f",13900.95,13900.95,1426.93,1426.93,1099.05,327.88,0,0,0,"Jan-2016",478.19,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,379493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18600,NA,NA,NA
54078288,57619047,6000,6000,6000," 36 months",8.18,188.52,"Coach Operator","7 years","RENT",45000,"Source Verified","Jul-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=54078288",NA,"debt_consolidation","Debt consolidation","891xx","NV",12.67,1,"Apr-1995",2,13,31,8,1,3159,41,29,"w",5099.05,5099.05,1125.67,1125.67,900.95,224.72,0,0,0,"Jan-2016",188.52,"Feb-2016","Jan-2016",0,13,1,"INDIVIDUAL",NA,NA,NA,0,0,66769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7700,NA,NA,NA
38658815,41442722,8800,8800,8800," 36 months",6.49,269.68,"bartender","4 years","OWN",40000,"Source Verified","Jan-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=38658815",NA,"debt_consolidation","Debt consolidation","405xx","KY",22.23,0,"Aug-2005",0,NA,NA,12,0,8965,50.4,22,"f",6054.24,6054.24,3229.81,3229.81,2745.76,484.05,0,0,0,"Jan-2016",269.68,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,34057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17800,NA,NA,NA
1431748,1683082,16000,16000,16000," 60 months",21.49,437.28,"wibs","5 years","MORTGAGE",60000,"Not Verified","Aug-2012","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1431748","  Borrower added on 08/05/12 > New equipment for my business<br>","small_business","business","136xx","NY",25.76,1,"Jan-2007",0,10,NA,14,0,10881,58.8,24,"f",0,0,9297.44,9297.44,2962.44,4465.2,0,1869.8,18.698,"Jan-2014",437.28,NA,"Jun-2014",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66500384,71226100,6000,6000,6000," 36 months",11.99,199.26,"certified nursing assistant","5 years","RENT",30000,"Source Verified","Dec-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=66500384",NA,"debt_consolidation","Debt consolidation","239xx","VA",25.22,0,"Jun-2011",0,NA,NA,12,0,4316,27.3,12,"w",5860.69,5860.69,195.26,195.26,139.31,55.95,0,0,0,"Jan-2016",199.26,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,14064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15800,NA,NA,NA
67456578,72268327,35000,35000,35000," 60 months",18.2,892.59,"sales","8 years","OWN",84000,"Source Verified","Dec-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=67456578",NA,"debt_consolidation","Debt consolidation","683xx","NE",26.83,0,"Aug-1996",1,NA,NA,10,0,23011,83.1,24,"w",35000,35000,0,0,0,0,0,0,0,NA,0,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,100776,1,4,3,4,6,77765,82.9,0,2,17377,82.9,27700,2,0,5
48052005,51291785,12500,12500,12500," 36 months",13.99,427.16,"Measurement Technician","10+ years","MORTGAGE",70000,"Source Verified","May-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=48052005",NA,"debt_consolidation","Debt consolidation","280xx","NC",21.58,2,"Oct-1996",0,17,NA,11,0,6916,52,26,"f",10154.51,10154.51,3407.56,3407.56,2345.49,1062.07,0,0,0,"Jan-2016",427.16,"Feb-2016","Jan-2016",0,22,1,"INDIVIDUAL",NA,NA,NA,0,0,129849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13300,NA,NA,NA
21400704,23713597,28000,28000,28000," 36 months",12.49,936.57,"Sr Principal Technical Ed Consultant","< 1 year","MORTGAGE",143000,"Source Verified","Jul-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=21400704",NA,"debt_consolidation","Debt consolidation","773xx","TX",30,0,"May-1993",3,54,NA,8,0,28229,82.8,18,"w",0,0,31651.93,31651.93,28000,3651.93,0,0,0,"Oct-2015",18539.95,NA,"Oct-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,383119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34100,NA,NA,NA
66044586,70739306,7000,7000,7000," 36 months",6.24,213.72,"Sales","5 years","RENT",75000,"Source Verified","Dec-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=66044586",NA,"debt_consolidation","Debt consolidation","100xx","NY",9.05,0,"Aug-2001",0,NA,NA,9,0,9351,59.6,13,"w",6822.68,6822.68,219.78,219.78,177.32,42.46,0,0,0,"Jan-2016",222.21,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,31550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15700,NA,NA,NA
11438750,13370918,8000,8000,8000," 36 months",10.99,261.88,"Human Resource Specialist","< 1 year","MORTGAGE",40000,"Not Verified","May-2014","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=11438750",NA,"debt_consolidation","Debt consolidation","434xx","OH",19.26,0,"Feb-2000",1,NA,107,13,1,5215,20.8,29,"w",0,0,3142.56,3142.56,2380.92,761.64,0,0,0,"May-2015",261.88,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,192807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25100,NA,NA,NA
38416327,41200159,28000,28000,28000," 60 months",11.44,614.95,"President","< 1 year","MORTGAGE",2e+05,"Source Verified","Jan-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=38416327",NA,"credit_card","Credit card refinancing","904xx","CA",12.25,0,"Apr-1989",0,NA,NA,14,0,134782,56.9,23,"w",23597.72,23597.72,7343.81,7343.81,4402.28,2941.53,0,0,0,"Jan-2016",614.95,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,804868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229000,NA,NA,NA
6785403,8407539,8725,8725,8725," 36 months",12.35,291.26,"Pacific rim restaurant","3 years","RENT",32000,"Not Verified","Aug-2013","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=6785403",NA,"debt_consolidation","debt","342xx","FL",19.88,0,"Aug-2008",0,NA,NA,7,0,8492,39.1,9,"w",0,0,4077.64,4077.64,3017.19,1060.45,0,0,0,"Oct-2014",291.26,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,17340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21700,NA,NA,NA
33721778,36365044,2800,2800,2800," 36 months",11.44,92.26,NA,"n/a","MORTGAGE",19776,"Verified","Nov-2014","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=33721778",NA,"other","Other","480xx","MI",12.99,0,"Mar-1979",1,NA,NA,8,0,9777,44.8,27,"f",0,0,644.04,644.04,472.3,171.74,0,0,0,"Jun-2015",92.26,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,269,87043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21800,NA,NA,NA
50003409,53362138,12000,12000,12000," 36 months",7.89,375.43,"Payables Process Manager","7 years","MORTGAGE",105000,"Not Verified","May-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=50003409",NA,"home_improvement","Home improvement","331xx","FL",9.09,0,"Jan-2005",0,NA,NA,11,0,14064,32.5,21,"w",9882.89,9882.89,2614.86,2614.86,2117.11,497.75,0,0,0,"Dec-2015",375.43,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,206123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43300,NA,NA,NA
13086705,15108903,6400,6400,6400," 36 months",10.99,209.5,"Executive Assistant to the VP","1 year","MORTGAGE",59000,"Verified","Apr-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=13086705",NA,"credit_card","Credit card refinancing","841xx","UT",4.84,0,"Oct-1990",1,NA,73,4,1,10699,66.9,8,"f",1622.61,1622.61,5683.63,5683.63,4777.39,906.24,0,0,0,"Jan-2016",209.5,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,10699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16000,NA,NA,NA
32048252,34661428,28500,28500,28500," 60 months",20.99,770.87,"Supervisor","8 years","MORTGAGE",75000,"Source Verified","Oct-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=32048252",NA,"other","Other","330xx","FL",21.2,1,"Dec-2000",0,11,NA,11,0,17069,83,23,"f",0,0,29621.36,29621.36,28500,1121.36,0,0,0,"Dec-2014",28916.96,NA,"Jan-2016",0,11,1,"INDIVIDUAL",NA,NA,NA,0,0,266996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20300,NA,NA,NA
355678,360520,4275,4275,554.514262193," 36 months",17.28,153.02,"American Maritime Officers Union","10+ years","RENT",60000,"Verified","Sep-2008","Does not meet the credit policy. Status:Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=355678","I have a loan in place to purchase a house in Pensacola, Florida. Due to delays in inspections and repairs, money that was set aside for the closing had to go to other bills.  My pre-approval ends soon and I need to close. I will have the funds I need by the end of the October but I need to close next week. This is a great home and I am paying about $12,000 dollars below market value.  Help me make my own American Dream come true.","house","Closing costs for my first home ","325xx","FL",23.28,1,"Oct-1982",2,10,118,16,1,18641,70.6,34,"f",0,0,5550.6,623.84,4275,1275.6,0,0,0,"Sep-2011",195.57,"Oct-2011","Aug-2011",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43044259,46040976,25000,25000,25000," 36 months",13.99,854.32,"Senior ETL Developer","2 years","RENT",118450,"Source Verified","Mar-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=43044259",NA,"debt_consolidation","Debt consolidation","905xx","CA",9.84,0,"Oct-2010",0,NA,NA,7,0,5209,34.7,10,"w",19066.72,19066.72,8523.77,8523.77,5933.28,2590.49,0,0,0,"Jan-2016",854.32,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,44957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,NA,NA,NA
3348045,4150631,10000,10000,10000," 36 months",13.11,337.47,"beth israel deaconess medical center","6 years","RENT",73000,"Not Verified","Feb-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3348045","  Borrower added on 02/06/13 > The loan is to pay off all credit card debt and have one lower payment per month.  This will allow me to free up money to contribute more to my 401K, in a more aggressive manner.  When loan is paid off, the payments will be added to play catchup, so to speak.<br>","debt_consolidation","consolidation ","023xx","MA",18.66,1,"Feb-1999",0,13,NA,8,0,16994,85,11,"f",667.9,667.9,11468.58,11468.58,9332.1,2136.48,0,0,0,"Jan-2016",337.47,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,19594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,NA,NA
1611849,1883518,12800,12800,12800," 36 months",6.03,389.58,"LANS, LLC.","10+ years","MORTGAGE",122000,"Not Verified","Oct-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1611849","  Borrower added on 10/13/12 > Refinancing credit card debt to a lower interest rate.<br>","credit_card","A Penny Saved is a Penny Earned CC Refi","875xx","NM",11.27,0,"Jan-1986",0,NA,NA,10,0,29549,68.7,36,"f",0,0,14024.3782505,14024.38,12800,1224.38,0,0,0,"Oct-2015",391.32,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,283637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43000,NA,NA,NA
