"loan_amnt","term","int_rate","addr_state","dti","delinq_2yrs","inq_last_6mths","open_acc","revol_bal","revol_util","total_acc","collections_12_mths_ex_med","application_type","acc_now_delinq","tot_coll_amt","tot_cur_bal","total_rev_hi_lim","has_major_derog","has_delinq","has_public_record","has_credit_summary","earliest_cr_line_age_years","employed_flag","home_ownership.MORTGAGE","home_ownership.OTHER","home_ownership.OWN","purpose.credit_card","purpose.debt_consolidation","purpose.home_improvement","annual_inc_log","pub_rec_flag","verification_status.Source.Verified","verification_status.Verified"
25000," 60 months",9.49,"MN",16.72,1,0,8,34392,91.2,13,0,"INDIVIDUAL",0,0,310025,36600,0,1,0,1,34.5835616438356,1,1,0,0,1,0,0,11.4912011924961,0,1,0
9250," 36 months",16.99,"GA",16.37,0,1,8,2112,36.4,10,1,"INDIVIDUAL",0,280,8695,5800,0,0,0,1,26.7506849315069,0,0,0,0,0,1,0,10.155529493893,0,0,1
5400," 36 months",10.74,"CA",13.1,0,0,9,7589,70.9,16,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,18.9972602739726,1,1,0,0,0,1,0,10.3089859934221,0,0,0
14000," 60 months",22.99,"TX",21.13,0,2,14,5142,20.2,34,0,"INDIVIDUAL",0,0,33659,25400,1,1,0,1,31.3315068493151,1,0,0,0,0,1,0,10.9682155307592,0,1,0
10000," 36 months",8.18,"TX",18.54,0,1,13,22079,76.1,26,0,"INDIVIDUAL",0,0,413346,29000,0,0,0,1,23.6657534246575,1,1,0,0,0,1,0,11.6082447356423,0,1,0
15000," 36 months",7.49,"CA",26.35,1,1,10,20219,62,26,0,"INDIVIDUAL",0,0,49199,32600,1,1,0,1,25.6657534246575,1,0,0,0,1,0,0,11.0821579333748,0,1,0
35000," 36 months",9.17,"AL",12.46,1,0,9,25205,85.7,17,0,"INDIVIDUAL",0,0,321049,29400,0,1,0,1,41.7506849315068,1,1,0,0,1,0,0,11.7440451224101,0,1,0
18000," 60 months",18.55,"PA",21.31,0,1,13,15125,83.6,32,0,"INDIVIDUAL",0,0,68686,18100,0,0,1,1,40.0794520547945,1,1,0,0,0,1,0,11.0821579333748,1,1,0
3250," 36 months",17.1,"LA",4.2,0,1,5,3495,56.4,14,0,"INDIVIDUAL",0,0,3495,6200,0,0,0,1,23.5835616438356,1,0,0,0,0,1,0,10.3089859934221,0,0,0
12000," 60 months",22.99,"MO",15.69,1,0,15,12569,41.6,44,0,"INDIVIDUAL",0,68,230181,30200,0,1,0,1,25.9972602739726,1,1,0,0,0,1,0,11.5327378961399,0,0,1
11000," 36 months",7.9,"AK",13.4,0,1,10,12005,63.9,23,0,"INDIVIDUAL",0,0,21621,18800,0,0,1,1,25.6657534246575,1,0,0,0,1,0,0,11.1982284186668,1,0,0
7500," 36 months",14.65,"NY",12.08,0,0,6,5506,75.4,8,0,"INDIVIDUAL",0,72,29113,7300,0,0,0,1,22.4164383561644,1,0,0,0,0,1,0,11.0349057929294,0,1,0
28000," 60 months",15.31,"NJ",13.45,1,0,21,31329,54.8,56,0,"INDIVIDUAL",0,0,274675,57200,0,1,0,1,35.6657534246575,1,1,0,0,0,1,0,11.5617251529038,0,0,1
25000," 36 months",6.49,"CA",12.37,0,0,10,16996,25.9,26,0,"INDIVIDUAL",0,0,299814,65500,0,0,0,1,35.4986301369863,1,1,0,0,0,1,0,11.6082447356423,0,1,0
12000," 36 months",8.9,"OH",25.37,0,0,7,14523,51,17,0,"INDIVIDUAL",0,83,28248,28500,1,1,0,1,32.0794520547945,1,1,0,0,1,0,0,10.4913019948302,0,0,1
10000," 60 months",19.52,"CA",21.12,0,0,13,7278,35.2,23,0,"INDIVIDUAL",0,0,20322,20700,1,1,0,1,35.3315068493151,0,0,0,0,0,1,0,10.3735224312936,0,0,1
5600," 36 months",10.99,"WV",22.47,0,1,9,14256,42.9,30,0,"INDIVIDUAL",0,0,190967,33200,0,0,0,1,22.827397260274,1,1,0,0,0,1,0,10.5966597327836,0,0,0
24000," 60 months",12.69,"TX",31.87,0,1,19,5869,39.9,35,0,"INDIVIDUAL",0,0,59900,14700,0,0,0,1,16.3315068493151,1,1,0,0,1,0,0,11.4510606994934,0,0,1
23325," 60 months",20.49,"MI",24.11,0,0,15,25048,56.8,24,0,"INDIVIDUAL",0,0,27068,44100,0,0,0,1,30.3315068493151,1,1,0,0,0,1,0,10.8594219850148,0,0,1
15850," 36 months",11.14,"PA",25.18,1,1,12,18387,75.7,39,0,"INDIVIDUAL",0,0,257050,24300,0,1,0,1,30.9123287671233,1,1,0,0,0,1,0,10.8197982842103,0,0,1
24000," 36 months",6.03,"CA",22.21,0,0,16,21473,34.5,32,0,"INDIVIDUAL",0,0,615425,62300,0,1,0,1,33.1643835616438,1,1,0,0,1,0,0,11.5617251529038,0,0,1
9000," 36 months",12.49,"CA",17.78,0,0,10,11869,59,17,0,"INDIVIDUAL",0,0,34004,20100,0,0,0,1,20.9972602739726,1,0,0,0,0,1,0,11.0821579333748,0,1,0
4300," 36 months",17.77,"AZ",2.08,1,2,4,3101,67.4,17,0,"INDIVIDUAL",0,0,3101,4600,1,1,0,1,25.4986301369863,1,0,0,0,0,0,1,11.2252567257629,0,0,1
8000," 36 months",12.39,"SC",22.23,0,0,11,37293,89.4,32,0,"INDIVIDUAL",0,0,413796,41700,0,1,0,1,23.7506849315069,1,1,0,0,0,0,1,11.6952553550628,0,0,0
9600," 36 months",5.32,"CA",8.79,0,0,9,12395,20.6,11,0,"INDIVIDUAL",0,0,33096,60300,0,0,0,1,17.7506849315069,1,0,0,0,1,0,0,11.6952553550628,0,0,0
20000," 60 months",18.84,"FL",20.9,0,0,24,31267,60.9,38,0,"INDIVIDUAL",0,0,77711,51300,0,1,0,1,23.2465753424658,1,0,0,1,0,1,0,11.2252567257629,0,1,0
10000," 36 months",6.03,"CA",24.13,0,0,13,15599,18.9,23,0,"INDIVIDUAL",0,0,31534,82376,0,0,0,1,26.9123287671233,1,0,0,0,0,1,0,10.4913019948302,0,0,0
2000," 36 months",13.66,"MD",18.67,0,0,5,2174,21.7,8,0,"INDIVIDUAL",0,0,29433,10000,0,0,0,1,14.2465753424658,1,0,0,0,0,1,0,10.4341452149305,0,0,0
10000," 36 months",8.19,"CO",13.21,0,0,8,76968,71.7,23,0,"INDIVIDUAL",0,0,429812,87700,0,0,0,1,34.2465753424658,1,1,0,0,0,1,0,11.7905647772974,0,1,0
1700," 36 months",12.69,"UT",24.27,0,1,11,8129,68.9,16,0,"INDIVIDUAL",0,719,40396,11800,0,1,0,1,29.4164383561644,1,0,0,0,0,0,0,10.4913019948302,0,0,0
10000," 36 months",14.65,"MI",6.89,1,1,9,4699,70.1,9,1,"INDIVIDUAL",0,91,90883,6700,0,1,0,1,31.1643835616438,0,1,0,0,0,1,0,10.7364184143654,0,1,0
11000," 36 months",6.03,"OH",14.9,0,1,15,8131,14.3,34,0,"INDIVIDUAL",0,0,25593,57000,0,0,0,1,26.3315068493151,1,0,0,0,0,1,0,11.0349057929294,0,1,0
21000," 60 months",15.61,"MO",16.7,0,0,5,4565,91.3,17,0,"INDIVIDUAL",0,0,188150,5000,0,1,0,1,23.5835616438356,1,1,0,0,0,1,0,11.1562648066437,0,1,0
25000," 36 months",12.85,"NC",22.83,0,1,19,22072,38.9,42,0,"INDIVIDUAL",0,0,151792,56800,0,1,0,1,47.4164383561644,1,0,0,1,0,1,0,11.2252567257629,0,1,0
5000," 36 months",20.2,"AZ",18.15,0,2,13,14910,53.1,33,0,"INDIVIDUAL",0,0,99984,28080,1,1,0,1,22.9972602739726,1,0,0,0,0,0,0,11.7360770162524,0,0,0
20125," 36 months",8.9,"NY",20.61,0,2,20,11868,9.6,42,0,"INDIVIDUAL",0,0,407515,123700,0,0,0,1,24.9123287671233,1,1,0,0,0,1,0,11.4721138870624,0,0,1
16000," 36 months",14.64,"NY",21.9,0,1,7,13961,87.3,20,0,"INDIVIDUAL",0,0,39311,16000,0,1,0,1,20.5835616438356,1,0,0,0,0,1,0,11.0821579333748,0,1,0
8000," 36 months",15.61,"FL",17.4,0,3,11,15156,66.5,27,0,"INDIVIDUAL",0,0,36708,22800,1,1,1,1,27.5835616438356,1,0,0,0,1,0,0,11.0821579333748,1,1,0
10000," 36 months",10.16,"TX",11.04,0,1,13,19535,49.6,30,0,"INDIVIDUAL",0,0,256820,39400,0,0,0,1,39.9123287671233,1,1,0,0,0,1,0,11.4075760603618,0,0,0
16000," 36 months",15.31,"NC",8.19,0,3,14,16883,51.9,26,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,25.1643835616438,1,1,0,0,0,1,0,10.9331248267007,0,1,0
15000," 36 months",9.71,"TX",10.09,0,2,9,15856,47.3,32,0,"INDIVIDUAL",0,0,117117,33513,0,1,0,1,27.1643835616438,1,1,0,0,1,0,0,11.1272776899325,0,0,0
10800," 60 months",16.29,"CA",3.6,0,1,6,7091,60.1,17,0,"INDIVIDUAL",0,0,307789,11800,1,1,0,1,37.9123287671233,1,1,0,0,0,1,0,11.0731328524124,0,1,0
14000," 36 months",14.99,"GA",32.2,0,2,14,11235,79.7,26,0,"INDIVIDUAL",0,0,196556,14100,0,0,0,1,19.4986301369863,1,1,0,0,1,0,0,11.002116507732,0,1,0
13675," 60 months",24.08,"CA",18.04,0,1,5,18363,81.6,10,0,"INDIVIDUAL",0,0,18363,22500,0,0,0,1,23.5835616438356,1,0,0,0,0,1,0,10.5453677541517,0,0,1
12925," 60 months",20.99,"MD",19.08,0,0,11,18258,68.6,23,0,"INDIVIDUAL",0,0,18258,26600,1,1,0,1,19.6657534246575,1,0,0,0,0,1,0,10.4907740923966,0,1,0
21000," 36 months",13.33,"FL",21.6,0,0,6,3363,24.9,15,0,"INDIVIDUAL",0,0,42141,13500,0,0,1,1,29.0794520547945,1,0,0,0,1,0,0,10.7144399907278,1,0,1
22200," 36 months",14.31,"NC",22.74,0,0,8,32293,68.6,15,0,"INDIVIDUAL",0,0,35255,47100,0,0,0,1,22.4164383561644,1,0,0,0,0,1,0,10.8780660602808,0,0,1
15500," 60 months",21.49,"UT",10.41,0,1,6,11044,53.9,10,0,"INDIVIDUAL",0,0,11044,20500,0,0,0,1,31.5835616438356,1,1,0,0,0,1,0,10.9682155307592,0,1,0
32875," 36 months",11.99,"CT",7.68,0,0,12,11074,40.1,16,0,"INDIVIDUAL",0,0,406722,27600,0,1,0,1,28.4164383561644,1,1,0,0,0,1,0,11.7360770162524,0,0,1
7000," 36 months",10.78,"WV",13.92,0,0,12,12684,56.9,21,0,"INDIVIDUAL",0,0,12684,22300,1,1,1,1,26.2465753424658,1,0,0,0,0,1,0,10.6689786502192,1,0,0
9125," 36 months",14.09,"IL",21.62,0,1,11,8696,77.6,38,0,"INDIVIDUAL",0,0,342032,11200,1,1,0,1,25.1643835616438,1,1,0,0,0,1,0,11.1058290269667,0,0,0
21000," 36 months",12.29,"NY",9.57,0,0,16,15136,57.1,27,0,"INDIVIDUAL",0,250,55059,26500,1,1,0,1,22.827397260274,1,0,0,0,0,1,0,11.3504183001091,0,1,0
11400," 36 months",13.98,"UT",23.58,0,0,9,5059,77.8,17,0,"INDIVIDUAL",0,0,330069,6500,1,1,1,1,21.3315068493151,1,1,0,0,0,1,0,11.3504183001091,1,1,0
11000," 36 months",10.99,"TX",31.61,0,0,14,14118,42.3,17,0,"INDIVIDUAL",0,0,121423,33400,0,0,0,1,18.827397260274,1,1,0,0,0,1,0,10.9331248267007,0,0,0
25000," 36 months",13.65,"MD",17.17,0,3,10,6854,42.6,25,0,"INDIVIDUAL",0,0,38700,16100,0,1,0,1,43.7506849315068,1,1,0,0,0,1,0,11.0821579333748,0,0,1
5375," 36 months",12.35,"VA",13.2,0,0,13,7880,45.5,28,0,"INDIVIDUAL",0,0,30617,17300,0,0,0,1,30.827397260274,1,0,0,0,1,0,0,10.3417747410115,0,0,0
22875," 36 months",16.55,"CA",18.65,0,0,16,9219,15.8,24,0,"INDIVIDUAL",0,0,32236,58500,0,0,0,1,19.3315068493151,1,0,0,1,0,0,1,10.7741740398053,0,0,1
18000," 36 months",8.67,"IL",26.97,0,1,26,14423,38.2,44,0,"INDIVIDUAL",0,0,263874,37800,1,1,0,1,22.6657534246575,1,1,0,0,0,1,0,10.9682155307592,0,0,0
12000," 36 months",9.17,"NY",4.18,0,0,7,10887,26.2,24,0,"INDIVIDUAL",0,0,10887,34500,0,1,0,1,27.1643835616438,1,0,0,0,1,0,0,11.5327378961399,0,0,0
18000," 36 months",12.49,"FL",14.94,0,3,7,26513,71.1,20,0,"INDIVIDUAL",0,0,172630,37300,0,0,0,1,22.5835616438356,1,1,0,0,0,1,0,11.258046118484,0,0,0
32000," 36 months",11.99,"WA",19.2,1,0,12,14529,59.1,30,0,"INDIVIDUAL",0,0,41361,24600,1,1,0,1,31.2465753424658,1,0,0,0,0,1,0,11.4824765667107,0,1,0
19125," 60 months",21.59,"MD",18.61,0,1,3,8777,97.5,13,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,21.2465753424658,1,0,0,0,0,1,0,10.8781415277072,0,0,0
16000," 36 months",8.18,"MD",18.77,1,0,15,26208,48.8,43,0,"INDIVIDUAL",0,0,426010,53700,0,1,0,1,27.2465753424658,1,1,0,0,0,1,0,11.2897944135779,0,1,0
20000," 36 months",21.18,"KY",20.89,0,5,7,31626,99.5,24,0,"INDIVIDUAL",0,0,220877,31800,0,0,0,1,34.827397260274,1,1,0,0,0,1,0,11.2772157895969,0,1,0
25000," 60 months",16.29,"VA",32.04,0,2,15,22321,41.3,22,0,"INDIVIDUAL",0,0,58686,54100,0,0,0,1,19.1643835616438,1,0,0,1,0,1,0,11.1713783730262,0,1,0
10000," 36 months",19.52,"PA",16.27,2,2,11,24280,80.1,23,0,"INDIVIDUAL",0,0,110080,30200,1,1,0,1,42.3315068493151,1,1,0,0,1,0,0,11.1272776899325,0,0,0
6000," 36 months",6.62,"CA",16.2,0,0,9,734,3.6,16,0,"INDIVIDUAL",0,0,23004,20200,0,0,0,1,19.5835616438356,1,0,0,0,0,1,0,10.8197982842103,0,0,1
30000," 60 months",16.99,"OK",16.15,0,1,5,6251,78,13,0,"INDIVIDUAL",0,0,26769,8000,0,0,1,1,25.9972602739726,1,0,0,0,0,1,0,11.2385017770766,1,0,1
12250," 60 months",10.99,"WI",12.41,0,1,9,15539,71.6,19,0,"INDIVIDUAL",0,0,213341,21700,0,0,0,1,24.3315068493151,1,1,0,0,1,0,0,11.0349057929294,0,0,0
3000," 36 months",12.29,"CA",18.27,0,0,8,3279,18,11,0,"INDIVIDUAL",0,0,5701,18700,0,0,1,1,28.827397260274,0,0,0,0,1,0,0,9.7981825908907,1,1,0
16000," 60 months",15.31,"CA",5.13,1,2,8,4559,47.5,20,0,"INDIVIDUAL",0,0,4559,9600,0,1,1,1,31.5835616438356,1,0,0,0,1,0,0,10.9151066458675,1,1,0
7500," 36 months",12.69,"GA",35.75,1,0,9,4634,40.6,21,0,"INDIVIDUAL",0,2500,54441,11400,0,1,0,1,18.827397260274,1,0,0,1,0,1,0,10.3735224312936,0,1,0
7900," 36 months",18.55,"RI",35.57,0,0,11,11063,58.8,13,0,"INDIVIDUAL",0,0,17046,18800,0,0,0,1,15.0794520547945,1,0,0,0,0,1,0,9.99884318585288,0,0,1
15000," 60 months",19.52,"OR",16.24,0,3,7,10709,91.5,17,0,"INDIVIDUAL",0,0,230997,11700,0,0,0,1,16.6657534246575,1,1,0,0,0,1,0,11.4075760603618,0,1,0
3000," 36 months",13.67,"NY",20.73,0,1,7,11698,58.5,24,0,"INDIVIDUAL",0,0,291637,20000,1,1,0,1,27.7506849315069,0,1,0,0,1,0,0,10.8396005193574,0,1,0
35000," 60 months",13.99,"MN",23.9,0,1,21,43294,44.2,28,0,"INDIVIDUAL",0,0,207297,98000,0,0,0,1,30.9123287671233,1,1,0,0,1,0,0,11.7440451224101,0,0,1
12000," 60 months",16.99,"NJ",8.29,0,0,8,5936,41.2,11,0,"INDIVIDUAL",0,0,5936,14400,0,0,1,1,26.4164383561644,1,0,0,0,0,1,0,10.7144399907278,1,1,0
3000," 36 months",8.9,"NY",10.62,0,0,13,6130,36.9,14,0,"INDIVIDUAL",0,0,80647,23700,0,0,1,0,26.0794520547945,1,0,0,0,1,0,0,10.8780660602808,1,0,0
8000," 36 months",11.53,"CO",28.02,0,0,7,8517,100.2,12,0,"INDIVIDUAL",0,0,28540,8500,0,1,0,1,20.5835616438356,1,0,0,0,0,1,0,10.3735224312936,0,1,0
7500," 36 months",13.33,"WI",9.82,1,2,7,11097,71.1,23,0,"INDIVIDUAL",0,83,59974,15600,1,1,1,1,19.6657534246575,1,0,0,0,0,1,0,11.9829353441964,1,1,0
6000," 36 months",8.18,"NJ",7.47,0,0,10,6619,16.7,33,0,"INDIVIDUAL",0,358,265009,39600,1,1,0,1,41.4164383561644,1,1,0,0,0,0,0,11.4403655247658,0,0,1
12375," 60 months",21.67,"MN",28.38,0,1,8,14396,92.3,11,0,"INDIVIDUAL",0,0,52818,15600,0,0,0,1,15.7506849315069,1,0,0,0,1,0,0,10.3933244458636,0,1,0
10000," 36 months",6.39,"GA",20.5,0,2,17,9802,27.9,33,0,"INDIVIDUAL",0,0,78577,35100,0,0,0,1,27.3315068493151,1,1,0,0,0,1,0,10.7995959850478,0,0,1
24000," 36 months",7.62,"NY",15.31,0,1,12,19135,41.1,18,0,"INDIVIDUAL",0,0,401387,46600,0,0,0,1,23.3315068493151,1,1,0,0,0,1,0,12.1281165094513,0,0,1
16800," 60 months",13.33,"OH",18.44,0,0,12,19871,85.3,31,0,"INDIVIDUAL",0,0,244029,23300,0,0,0,1,25.2465753424658,1,1,0,0,0,1,0,11.4927329616823,0,0,1
9600," 36 months",11.53,"MI",19.95,0,0,16,12785,97.6,21,0,"INDIVIDUAL",0,0,57506,13100,0,1,0,1,22.3315068493151,1,0,0,0,0,1,0,10.8197982842103,0,0,1
18000," 36 months",9.49,"MA",12.2,0,0,5,10602,59.2,6,0,"INDIVIDUAL",0,0,15229,17900,0,0,0,1,34.2465753424658,1,0,0,0,0,1,0,10.9151066458675,0,1,0
13200," 60 months",13.35,"FL",14.4,0,0,7,6418,36.5,9,0,"INDIVIDUAL",0,0,11641,17600,0,0,0,1,22.9972602739726,1,0,0,0,0,1,0,10.3735224312936,0,1,0
35000," 36 months",16.2,"AK",12.71,0,0,13,14613,100.1,23,0,"INDIVIDUAL",0,0,284255,14600,0,0,0,1,26.2465753424658,1,1,0,0,0,1,0,11.6262630788088,0,1,0
35000," 36 months",11.53,"TX",10.71,0,0,7,10998,48,8,0,"INDIVIDUAL",0,0,23749,22900,0,0,0,1,18.5835616438356,1,0,0,0,0,0,1,11.6699377607519,0,0,1
10000," 36 months",11.46,"CA",21.69,0,1,9,21462,40.9,11,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,31.4986301369863,1,0,0,0,0,0,0,10.8967578438935,0,0,0
3500," 36 months",13.85,"TX",3.9,0,4,8,804,27.7,12,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,22.1643835616438,1,0,0,1,0,0,0,11.6214300329117,0,0,0
10300," 36 months",12.99,"KY",19.87,0,0,11,8089,77.8,19,0,"INDIVIDUAL",0,0,36151,10400,0,0,1,1,23.9123287671233,1,1,0,0,0,1,0,10.8590182281479,1,0,0
14825," 36 months",19.47,"CA",28.38,2,1,10,6924,45.9,29,0,"INDIVIDUAL",0,0,57566,15100,1,1,1,1,33.9972602739726,1,0,0,0,0,1,0,11.0821579333748,1,1,0
11200," 60 months",13.98,"FL",10.32,0,0,12,20856,65,15,0,"INDIVIDUAL",0,0,172483,32100,0,0,0,1,21.827397260274,1,1,0,0,0,1,0,11.2252567257629,0,1,0
12875," 36 months",12.12,"NJ",14.68,0,0,7,16270,73.6,24,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,24.1643835616438,1,0,0,0,0,1,0,10.8590182281479,0,0,1
5000," 36 months",12.69,"WA",12.77,0,0,6,4143,29,12,0,"INDIVIDUAL",0,0,4143,14300,1,1,0,1,21.1643835616438,0,0,0,1,0,0,0,9.99884318585288,0,0,0
3250," 36 months",18.24,"GA",10.74,0,0,5,1906,68.1,9,1,"INDIVIDUAL",0,92,26885,2800,1,1,0,1,32.9972602739726,1,0,0,0,0,0,0,11.7752974217158,0,0,0
15000," 60 months",16.49,"MS",25.88,0,1,12,13965,54.6,18,0,"INDIVIDUAL",0,0,56373,26700,0,0,0,1,22.9972602739726,1,0,0,0,0,1,0,11.002116507732,0,1,0
4000," 36 months",15.21,"PA",22.5,0,6,7,3932,71.5,16,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,22.0794520547945,1,0,0,1,0,1,0,10.2681653877435,0,0,1
28000," 36 months",6.24,"NY",14.67,0,1,10,622,1.1,30,0,"INDIVIDUAL",0,0,629775,55500,0,0,0,1,27.7506849315069,1,1,0,0,1,0,0,11.9511868474935,0,0,0
18000," 60 months",21.48,"MD",29.85,0,2,19,4638,15.7,43,0,"INDIVIDUAL",0,0,344378,29600,0,0,1,1,22.4986301369863,1,1,0,0,0,1,0,11.4075760603618,1,0,1
8000," 36 months",7.89,"CA",20.5,0,0,7,14545,56.2,10,0,"INDIVIDUAL",0,0,41886,25900,0,1,0,1,22.0794520547945,1,0,0,0,0,1,0,11.002116507732,0,1,0
28000," 36 months",5.32,"TX",11.57,0,1,13,5903,10.9,31,0,"INDIVIDUAL",0,0,160114,54000,0,0,0,1,25.3315068493151,1,1,0,0,0,1,0,11.7360770162524,0,1,0
35000," 60 months",21.99,"CA",23.63,0,1,14,30936,60.4,17,0,"INDIVIDUAL",0,0,61420,51200,0,0,0,1,20.4986301369863,1,1,0,0,0,1,0,11.5129354649202,0,0,1
12000," 36 months",9.17,"CA",20.84,0,0,9,12769,53.2,17,0,"INDIVIDUAL",0,0,33569,24000,0,0,0,1,23.9972602739726,1,0,0,0,0,1,0,10.4341452149305,0,0,0
13000," 36 months",9.17,"NM",13.29,0,0,10,4302,41,25,0,"INDIVIDUAL",0,0,316403,10500,0,1,0,1,29.827397260274,1,1,0,0,0,0,1,11.314486721294,0,1,0
9500," 36 months",15.61,"CA",7.44,2,1,7,2205,73.5,22,0,"INDIVIDUAL",0,0,378261,3000,1,1,0,1,21.4986301369863,1,1,0,0,0,1,0,11.1562648066437,0,1,0
21000," 36 months",9.17,"CA",12.68,0,2,17,45649,47.5,53,0,"INDIVIDUAL",0,0,482263,96100,0,0,0,1,24.6657534246575,1,1,0,0,0,1,0,11.6952553550628,0,0,0
7000," 36 months",14.09,"MI",19.79,0,0,9,5861,70.6,11,0,"INDIVIDUAL",0,0,194311,8300,0,1,0,1,26.827397260274,1,1,0,0,0,1,0,11.2278134204989,0,0,0
26575," 36 months",18.54,"NC",27.74,0,0,13,10842,68.2,38,0,"INDIVIDUAL",0,0,498464,15900,0,0,1,1,29.9123287671233,1,1,0,0,0,1,0,11.9183972397228,1,1,0
4400," 36 months",18.85,"CA",7.37,0,1,10,10645,85.8,19,0,"INDIVIDUAL",0,0,24525,12400,1,1,0,1,19.1643835616438,1,0,0,0,1,0,0,10.8197982842103,0,0,0
18700," 60 months",25.83,"VA",19.11,0,0,10,5499,67.9,24,0,"INDIVIDUAL",0,51,29009,8100,1,1,0,1,28.9123287671233,1,0,0,0,0,1,0,10.9151066458675,0,1,0
14000," 36 months",9.17,"NJ",2.41,1,0,5,11173,58.5,16,0,"INDIVIDUAL",0,0,11173,19100,0,1,0,1,25.0794520547945,1,0,0,0,0,1,0,11.6784483779882,0,1,0
9600," 36 months",22.99,"GA",10.8,0,1,8,5551,47.4,9,0,"INDIVIDUAL",0,0,5551,11700,0,0,0,1,14.3315068493151,1,0,0,0,0,1,0,10.3735224312936,0,0,0
10000," 36 months",14.99,"MA",11.75,0,0,7,4146,29.4,22,0,"INDIVIDUAL",0,0,187075,14100,1,1,0,1,42.7506849315068,1,1,0,0,0,1,0,11.1982284186668,0,0,0
20775," 60 months",13.33,"NY",25.36,0,0,10,3167,13.7,18,0,"INDIVIDUAL",0,0,234552,23100,0,0,1,1,22.3315068493151,1,1,0,0,0,0,1,11.1124628236349,1,0,0
21000," 60 months",19.22,"NY",8.75,0,1,12,10484,48.5,19,0,"INDIVIDUAL",0,0,39172,21600,1,1,0,1,27.2465753424658,1,0,0,0,0,0,0,11.643962499268,0,1,0
16000," 60 months",21.99,"FL",25.17,1,0,15,9237,60.4,22,0,"INDIVIDUAL",0,1121,192828,15300,0,1,0,1,25.3315068493151,1,1,0,0,0,1,0,11.1272776899325,0,0,0
10000," 36 months",9.49,"SC",7.46,1,0,8,4879,54.2,21,0,"INDIVIDUAL",0,411,6022,9000,0,1,0,1,27.7506849315069,1,0,0,0,0,1,0,10.3735224312936,0,0,0
21000," 60 months",16.55,"IL",24.96,0,1,10,23719,77.3,18,0,"INDIVIDUAL",0,0,91877,30700,0,0,0,1,24.4164383561644,1,0,0,0,0,1,0,11.4824765667107,0,1,0
14500," 36 months",12.99,"CA",32.37,0,0,16,16180,83.8,25,0,"INDIVIDUAL",0,0,47827,19300,0,0,0,1,24.2465753424658,1,0,0,0,0,1,0,10.5187002182882,0,1,0
13500," 36 months",18.55,"GA",6.58,0,0,5,1278,7.7,6,0,"INDIVIDUAL",0,100,1278,16500,0,0,0,1,14.0794520547945,1,0,0,0,0,1,0,10.2036291813376,0,0,1
8400," 36 months",13.99,"UT",15.22,0,3,7,7152,59.1,34,0,"INDIVIDUAL",0,1336,18268,12100,0,0,1,1,29.9972602739726,1,0,0,0,0,1,0,10.8197982842103,1,1,0
24450," 36 months",8.67,"NY",14.9,0,0,8,45971,97.6,27,0,"INDIVIDUAL",0,0,99865,47100,0,0,0,1,24.3315068493151,1,0,0,0,0,1,0,12.3013873707787,0,1,0
6000," 36 months",13.18,"NY",17.44,0,1,10,5805,63.8,11,0,"INDIVIDUAL",0,191,165109,9100,1,1,0,1,25.2465753424658,1,1,0,0,0,1,0,10.6164618698958,0,1,0
14400," 36 months",25.78,"CA",26.28,0,0,13,12661,99.7,22,0,"INDIVIDUAL",0,0,49572,12700,1,1,0,1,20.4164383561644,1,0,0,0,0,0,0,10.7789771230064,0,0,1
35000," 60 months",24.08,"TX",20.52,0,1,11,19132,73.9,29,0,"INDIVIDUAL",0,215,305158,25900,0,1,0,1,28.4986301369863,1,1,0,0,0,1,0,11.643962499268,0,0,1
6500," 36 months",7.9,"SC",14.66,0,0,7,13074,48.4,10,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,22.6657534246575,1,1,0,0,1,0,0,10.3735224312936,0,0,1
18075," 36 months",19.52,"NY",18.32,0,1,12,20778,64.7,26,0,"INDIVIDUAL",0,0,29910,32100,1,1,0,1,39.6657534246575,1,0,0,0,0,1,0,10.9621628716005,0,1,0
8000," 36 months",13.35,"GA",32.6,0,1,12,7921,40.6,15,0,"INDIVIDUAL",0,0,22628,19500,0,0,1,1,20.9972602739726,1,0,0,0,0,1,0,10.6454487065059,1,1,0
6000," 36 months",7.9,"CA",7.55,0,0,5,2663,51.2,5,0,"INDIVIDUAL",0,0,34042,5200,0,0,0,1,16.7506849315069,1,0,0,0,0,1,0,11.5617251529038,0,0,0
9950," 36 months",15.88,"OK",23.12,1,2,14,4570,19.4,31,0,"INDIVIDUAL",0,197,25011,23500,1,1,0,1,25.4986301369863,1,1,0,0,0,0,0,10.3089859934221,0,0,0
15525," 60 months",19.19,"IL",36.1,0,1,25,16781,46.4,38,0,"INDIVIDUAL",0,733,19034,36194,0,1,0,1,23.7506849315069,1,0,0,0,0,1,0,10.5187002182882,0,0,1
